audio_path,start,end,freq_min,freq_max,provider,kw_ecotype,clan,subclan,pod,call_type_raw,call_type,call_family,label_source
20110905/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110905_134500Z.flac,29.124,29.39,1760.0,2048.0,dfo_crp,NRKW,A,AB,B01,N01ii,N01ii,NRKW,dclde/dfo_crp
20110905/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110905_141500Z.flac,251.311,251.624,1952.0,2208.0,dfo_crp,NRKW,A,AB,B01,N01ii,N01ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_193000Z.flac,146.984,147.281,2464.0,2560.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,3.452,3.78,1888.0,2400.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,49.875,50.25,2368.0,2560.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,49.875,50.266,1568.0,1696.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,49.875,50.266,3200.0,3360.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,49.889,50.233,4864.0,4992.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,49.889,50.326,4000.0,4192.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,49.905,50.296,5696.0,5824.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.234,181.828,5024.0,5312.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.25,181.641,1632.0,1792.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.25,181.781,2432.0,2688.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.25,181.812,3328.0,3680.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.264,181.702,800.0,928.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.264,181.78,4192.0,4448.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,181.28,181.749,5920.0,6208.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,185.921,186.358,2432.0,2784.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,185.921,186.405,4128.0,4320.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,185.937,186.312,1600.0,1760.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,185.937,186.328,3296.0,3488.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,185.953,186.406,4960.0,5152.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,191.108,191.436,4320.0,4448.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,191.125,191.406,2112.0,2272.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,191.141,191.407,5792.0,5888.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,191.141,191.454,2848.0,2976.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,191.171,191.484,3584.0,3776.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,203.374,203.78,2048.0,2496.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,203.39,203.656,4992.0,5152.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,203.39,203.749,3520.0,3744.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,203.405,203.655,2816.0,2976.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,203.405,203.718,4256.0,4448.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,214.749,215.186,1984.0,2368.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,214.78,215.077,2784.0,2912.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,214.78,215.108,3456.0,3616.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,214.78,215.124,4160.0,4320.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,219.577,219.874,4160.0,4320.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,219.577,219.921,2016.0,2400.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,219.608,219.858,2752.0,2880.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,219.608,219.889,3424.0,3616.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,220.155,220.405,3456.0,3552.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,225.937,226.218,2784.0,2944.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,225.937,226.296,2080.0,2400.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,225.952,226.202,4224.0,4384.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,225.967,226.233,3520.0,3648.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,228.171,228.515,1920.0,2240.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,228.187,228.437,4224.0,4384.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,228.187,228.468,2784.0,3008.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,228.187,228.468,3520.0,3648.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,238.889,239.405,3232.0,3520.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,238.905,239.202,6688.0,6912.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,238.905,239.374,4128.0,4320.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,238.905,239.374,4992.0,5152.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,238.922,239.234,1600.0,1760.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,238.922,239.328,5792.0,5984.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,239.577,239.874,1376.0,1568.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,239.625,239.938,2016.0,2432.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,239.641,239.938,3520.0,3648.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,239.641,239.954,4224.0,4352.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,239.655,239.936,4928.0,5088.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,239.655,239.968,2784.0,2944.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.406,245.828,4960.0,5152.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.406,245.89,2176.0,2624.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.406,245.953,4128.0,4320.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.422,245.75,800.0,896.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.422,245.766,5824.0,6016.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.422,245.813,3296.0,3456.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,245.438,245.829,1632.0,1760.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.515,254.89,5312.0,5792.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,254.967,2304.0,2464.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,254.983,3072.0,3424.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,254.983,6112.0,6496.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,255.014,1504.0,1696.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.561,255.045,4544.0,4928.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.577,254.905,800.0,864.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.592,255.03,7040.0,7200.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,254.67,254.951,7840.0,7968.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.64,258.093,2080.0,2400.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.656,258.047,4256.0,4640.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.656,258.078,2880.0,3136.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.656,258.109,3648.0,3872.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.671,257.952,1440.0,1536.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.687,257.937,5920.0,6048.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,257.719,257.969,5184.0,5344.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.249,260.655,5120.0,5312.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.265,260.562,1696.0,1856.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.265,260.578,3392.0,3520.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.265,260.765,2432.0,2688.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,260.296,260.718,4256.0,4448.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.436,263.874,3168.0,3360.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.468,263.78,800.0,896.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.468,263.874,1568.0,1696.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.468,263.937,2368.0,2528.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.483,263.92,4832.0,5056.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.483,263.936,4000.0,4192.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.499,263.749,7264.0,7424.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,263.499,263.921,6464.0,6656.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.342,267.811,2144.0,2464.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.686,5120.0,5280.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.702,1408.0,1536.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.733,4352.0,4576.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.358,267.842,3616.0,3872.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_200000Z.flac,267.374,267.812,2880.0,3104.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.906,25.328,2176.0,2464.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.936,25.374,3008.0,3296.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.327,800.0,832.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.343,3776.0,4096.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.358,5344.0,5600.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.358,6880.0,7168.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.374,1472.0,1664.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.952,25.405,4576.0,4832.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.967,25.311,6112.0,6336.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,24.967,25.358,7648.0,7872.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,29.639,29.889,1472.0,1920.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.608,2528.0,2784.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.608,5056.0,5440.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.686,1664.0,1984.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.155,30.718,6816.0,7232.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.171,30.655,3392.0,3648.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.171,30.671,4256.0,4544.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.186,30.53,832.0,928.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,30.374,30.655,6144.0,6304.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.875,129.156,4128.0,4352.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.875,129.172,4832.0,5056.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.89,129.14,5536.0,5728.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.89,129.156,6240.0,6464.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.89,129.202,2016.0,2208.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_201500Z.flac,128.905,129.218,2752.0,2880.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,209.749,209.999,928.0,1088.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20110925/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110925_203000Z.flac,209.764,210.014,2976.0,3136.0,dfo_crp,NRKW,G,,,N24ii,N24ii,NRKW,dclde/dfo_crp
20111018/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,245.484,245.781,3040.0,3264.0,dfo_crp,OKW,,,,OFF30,OFF30,offshore,dclde/dfo_crp
20111018/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_161500Z.flac,248.483,248.764,2560.0,2752.0,dfo_crp,OKW,,,,OFF30,OFF30,offshore,dclde/dfo_crp
20111018/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_163000Z.flac,0.484,0.765,2880.0,3488.0,dfo_crp,OKW,,,,OFF19/OFF06,OFF19/OFF06,offshore,dclde/dfo_crp
20111018/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_163000Z.flac,0.484,0.89,1280.0,2144.0,dfo_crp,OKW,,,,OFF19/OFF06,OFF19/OFF06,offshore,dclde/dfo_crp
