Provider,Dataset,Soundfile,gcs_path,expected_calls,first_row_id,max_end_sec,remote_size_bytes,remote_size_gb,shard_name
ONC,BarkleyCanyon,ICLISTENHF1251_20130812T200120.890Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20130812T200120.890Z.wav,8,2505,98.58172,57600044,0.053644221276044846,44c59d19ff2de294_ICLISTENHF1251_20130812T200120.890Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20130812T200620.891Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20130812T200620.891Z.wav,12,2513,204.17668,57600044,0.053644221276044846,7bc8dff6c9d11d31_ICLISTENHF1251_20130812T200620.891Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140201T084212.176Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140201T084212.176Z.wav,1,2525,224.75285,57600044,0.053644221276044846,11c2f715b86b330c_ICLISTENHF1251_20140201T084212.176Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140202T093456.306Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140202T093456.306Z.wav,1,2526,23.681,57600044,0.053644221276044846,529d34a07b5b5da8_ICLISTENHF1251_20140202T093456.306Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140202T094456.308Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140202T094456.308Z.wav,1,2527,203.34601,57600044,0.053644221276044846,e1fba4f2eae0f996_ICLISTENHF1251_20140202T094456.308Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140202T095456.311Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140202T095456.311Z.wav,1,2528,233.752,57600044,0.053644221276044846,c574da9bf9a825b0_ICLISTENHF1251_20140202T095456.311Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140202T100456.313Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140202T100456.313Z.wav,1,2529,246.92015,57600044,0.053644221276044846,f58d67287597904f_ICLISTENHF1251_20140202T100456.313Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140202T102456.318Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140202T102456.318Z.wav,1,2530,276.244,57600044,0.053644221276044846,e8c8bfec7a5d42d8_ICLISTENHF1251_20140202T102456.318Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140202T111456.329Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140202T111456.329Z.wav,1,2531,5.918,57600044,0.053644221276044846,54ff1e6495f833de_ICLISTENHF1251_20140202T111456.329Z.wav.npz
ONC,BarkleyCanyon,ICLISTENHF1251_20140401T163458.938Z.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140401T163458.938Z.wav,1,2532,99.69582,57600044,0.053644221276044846,8f958fbd6a7ee276_ICLISTENHF1251_20140401T163458.938Z.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_22_55_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_22_55_00.wav,15,1563,59.963797215,5761102,0.0053654443472623825,e044cf6b739673f5_rpi-bush-point_2020_09_27_22_55_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_22_56_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_22_56_00.wav,14,1466,59.47406667,5759054,0.00536353699862957,11c02388fb61995e_rpi-bush-point_2020_09_27_22_56_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_22_57_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_22_57_00.wav,6,1515,54.45932132,5759054,0.00536353699862957,5dd4975be47d39b4_rpi-bush-point_2020_09_27_22_57_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_22_58_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_22_58_00.wav,4,1257,58.88519133,5761102,0.0053654443472623825,f51227eabd46a334_rpi-bush-point_2020_09_27_22_58_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_00_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_00_00.wav,15,1299,59.878873444,5761102,0.0053654443472623825,c9538612a174de4b_rpi-bush-point_2020_09_27_23_00_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_01_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_01_00.wav,11,1449,59.723869429,5761102,0.0053654443472623825,6095fed18a6efa1e_rpi-bush-point_2020_09_27_23_01_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_02_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_02_00.wav,9,1262,58.02118718,5759054,0.00536353699862957,11972dce5950aebe_rpi-bush-point_2020_09_27_23_02_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_03_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_03_00.wav,11,1242,54.16639747,5761102,0.0053654443472623825,53b6a4dac0eaf793_rpi-bush-point_2020_09_27_23_03_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_04_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_04_00.wav,5,1460,55.806769218,5761102,0.0053654443472623825,42d1765ee097ce17_rpi-bush-point_2020_09_27_23_04_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_05_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_05_00.wav,1,1562,54.834000001,5759054,0.00536353699862957,3235aae2e22fc7d8_rpi-bush-point_2020_09_27_23_05_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_06_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_06_00.wav,15,1661,48.57085955,5761102,0.0053654443472623825,fa4506d321f6fb29_rpi-bush-point_2020_09_27_23_06_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_07_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_07_00.wav,5,1604,57.244285711,5759054,0.00536353699862957,86d4253ee0962dcf_rpi-bush-point_2020_09_27_23_07_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_08_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_08_00.wav,17,1414,57.900916663,5761102,0.0053654443472623825,90a930aedf493c73_rpi-bush-point_2020_09_27_23_08_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_09_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_09_00.wav,8,1371,58.51860262,5759054,0.00536353699862957,a7049477ee8d48af_rpi-bush-point_2020_09_27_23_09_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_10_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_10_00.wav,5,1314,39.167142853,5759054,0.00536353699862957,e1c86d42f42633f9_rpi-bush-point_2020_09_27_23_10_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_12_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_12_00.wav,1,1261,52.27854908,5759054,0.00536353699862957,f85a8814420dcf92_rpi-bush-point_2020_09_27_23_12_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_13_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_13_00.wav,4,1253,56.33398756,5759054,0.00536353699862957,8276379cf65c07df_rpi-bush-point_2020_09_27_23_13_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_15_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_15_00.wav,6,1556,60.9202381,5759054,0.00536353699862957,14fa409a97fd8a84_rpi-bush-point_2020_09_27_23_15_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_16_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_16_00.wav,19,1642,60.03719048,5761102,0.0053654443472623825,d05074d21ec0f838_rpi-bush-point_2020_09_27_23_16_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_17_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_17_00.wav,13,1609,58.8,5761102,0.0053654443472623825,71d88637c0aa1299_rpi-bush-point_2020_09_27_23_17_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_18_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_18_00.wav,18,1431,59.855652372,5759054,0.00536353699862957,1366fc6b195068ca_rpi-bush-point_2020_09_27_23_18_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_19_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_19_00.wav,21,1350,53.64983663,5761102,0.0053654443472623825,c675325906120b70_rpi-bush-point_2020_09_27_23_19_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_20_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_20_00.wav,14,1716,58.8,5759054,0.00536353699862957,51b1e6b5c11ce609_rpi-bush-point_2020_09_27_23_20_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_21_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_21_00.wav,15,1578,53.9,5759054,0.00536353699862957,d53c2bcc28ac1e58_rpi-bush-point_2020_09_27_23_21_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_22_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_22_00.wav,20,1480,60.0300871,5761102,0.0053654443472623825,c3fc167a05da60f1_rpi-bush-point_2020_09_27_23_22_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_23_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_23_00.wav,21,1522,58.799999996,5759054,0.00536353699862957,72a09627b51bc1fd_rpi-bush-point_2020_09_27_23_23_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_24_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_24_00.wav,16,1283,53.423929881,5759054,0.00536353699862957,7e69c421dccb49e8_rpi-bush-point_2020_09_27_23_24_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_25_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_25_00.wav,19,1223,59.777190944,5761102,0.0053654443472623825,7b8cf055521ab389_rpi-bush-point_2020_09_27_23_25_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_26_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_26_00.wav,17,1319,57.253400352,5759054,0.00536353699862957,4574ef07893dcc76_rpi-bush-point_2020_09_27_23_26_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_27_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_27_00.wav,21,1382,60.0106576,5761102,0.0053654443472623825,9ecae0c6d88c94ec_rpi-bush-point_2020_09_27_23_27_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_28_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_28_00.wav,15,1627,58.8,5761102,0.0053654443472623825,0cb459dd962cd084_rpi-bush-point_2020_09_27_23_28_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_29_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_29_00.wav,22,1676,58.89411791,5759054,0.00536353699862957,79df795e1f2d850e_rpi-bush-point_2020_09_27_23_29_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_30_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_30_00.wav,9,1707,60.02784495,5761102,0.0053654443472623825,c1953b087fded3c1_rpi-bush-point_2020_09_27_23_30_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_31_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_31_00.wav,11,1593,60.24144562,5759054,0.00536353699862957,486cc16ece52f2d3_rpi-bush-point_2020_09_27_23_31_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_32_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_32_00.wav,6,1500,51.450000004,5759054,0.00536353699862957,2aa74208c1d565ed_rpi-bush-point_2020_09_27_23_32_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_33_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_33_00.wav,1,1521,39.997619051,5759054,0.00536353699862957,c37d64824d4a3f21_rpi-bush-point_2020_09_27_23_33_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_36_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_36_00.wav,1,1336,48.050801903,5759054,0.00536353699862957,aac78c4ac65d41ab_rpi-bush-point_2020_09_27_23_36_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_37_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_37_00.wav,3,1379,57.862666662,5759054,0.00536353699862957,6ef96c4bb50a3488_rpi-bush-point_2020_09_27_23_37_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_38_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_38_00.wav,5,1622,56.349999995,5761102,0.0053654443472623825,0eaee845a4c21e59_rpi-bush-point_2020_09_27_23_38_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_39_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_39_00.wav,9,1698,58.297857143,5759054,0.00536353699862957,44d61c82109ec1c3_rpi-bush-point_2020_09_27_23_39_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_40_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_40_00.wav,9,1506,60.52147985,5761102,0.0053654443472623825,6c1a071eb27e4e91_rpi-bush-point_2020_09_27_23_40_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_41_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_41_00.wav,13,1543,56.899399876,5625934,0.0052395593374967575,063e3066b07a500a_rpi-bush-point_2020_09_27_23_41_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_44_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_44_00.wav,12,1337,54.90615,5482574,0.0051060449331998825,6f2538bcf2ebf2e3_rpi-bush-point_2020_09_27_23_44_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_45_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_45_00.wav,11,1403,58.41951886,5759054,0.00536353699862957,4f79aae0c69bff69_rpi-bush-point_2020_09_27_23_45_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_46_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_46_00.wav,12,1271,46.17981667,5761102,0.0053654443472623825,ebfc7c6b290a0bba_rpi-bush-point_2020_09_27_23_46_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_47_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_47_00.wav,3,1220,48.999999996,5759054,0.00536353699862957,1d8b9ddb93d651d3_rpi-bush-point_2020_09_27_23_47_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_49_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_49_00.wav,1,1465,4.093181618,5759054,0.00536353699862957,46dc22647749e1ba_rpi-bush-point_2020_09_27_23_49_00.wav.npz
OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_54_00.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bush_point/rpi-bush-point_2020_09_27_23_54_00.wav,1,1349,46.60846429,5761102,0.0053654443472623825,ab0ba8685153029b_rpi-bush-point_2020_09_27_23_54_00.wav.npz
OrcaSound,orcasound_lab,1562337136_0004.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0004.wav,7,86,56.401041668,4900058,0.004563534632325172,84d9e1d407afbeba_1562337136_0004.wav.npz
OrcaSound,orcasound_lab,1562337136_0005.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0005.wav,36,0,59.024902344,4900058,0.004563534632325172,d0453059460a592b_1562337136_0005.wav.npz
OrcaSound,orcasound_lab,1562337136_0006.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0006.wav,6,93,54.382859129,4900058,0.004563534632325172,c1b4728e2edb2f96_1562337136_0006.wav.npz
OrcaSound,orcasound_lab,1562337136_000a.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_000a.wav,4,99,23.769810658,4900058,0.004563534632325172,b9f009c567fcc250_1562337136_000a.wav.npz
OrcaSound,orcasound_lab,1562337136_000b.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_000b.wav,6,103,58.326743373,4900058,0.004563534632325172,694e61251dbfcc85_1562337136_000b.wav.npz
OrcaSound,orcasound_lab,1562337136_000c.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_000c.wav,5,109,60.643370448,4900058,0.004563534632325172,c252a5c6115b2253_1562337136_000c.wav.npz
OrcaSound,orcasound_lab,1562337136_000d.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_000d.wav,6,80,43.419349198,4900058,0.004563534632325172,308bf492b9528b9b_1562337136_000d.wav.npz
OrcaSound,orcasound_lab,1562337136_000e.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_000e.wav,7,114,55.270223147,4900058,0.004563534632325172,e3767221271ff10f_1562337136_000e.wav.npz
OrcaSound,orcasound_lab,1562337136_0010.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0010.wav,3,121,59.240234373,4900058,0.004563534632325172,d360959d0a3d6fe6_1562337136_0010.wav.npz
OrcaSound,orcasound_lab,1562337136_0012.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0012.wav,2,124,39.246129706,4900058,0.004563534632325172,272cc706de1fa71d_1562337136_0012.wav.npz
OrcaSound,orcasound_lab,1562337136_0013.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0013.wav,1,126,2.8875,4900058,0.004563534632325172,74dfa62e23706705_1562337136_0013.wav.npz
OrcaSound,orcasound_lab,1562337136_0017.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0017.wav,1,127,59.830936772,4900058,0.004563534632325172,c3a24ccaf12b14ec_1562337136_0017.wav.npz
OrcaSound,orcasound_lab,1562337136_0018.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0018.wav,5,128,49.47851563,4900058,0.004563534632325172,c0e7f7c8a30c9572_1562337136_0018.wav.npz
OrcaSound,orcasound_lab,1562337136_0019.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_0019.wav,1,133,59.456066947,4900058,0.004563534632325172,07882d6b4a355970_1562337136_0019.wav.npz
OrcaSound,orcasound_lab,1562337136_001a.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_001a.wav,8,69,59.968619247,4900058,0.004563534632325172,033d37573776a742_1562337136_001a.wav.npz
OrcaSound,orcasound_lab,1562337136_001b.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_001b.wav,15,54,49.0,4900058,0.004563534632325172,9eb50469f10d62e4_1562337136_001b.wav.npz
OrcaSound,orcasound_lab,1562337136_001c.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562337136_001c.wav,3,77,40.021792188,4900058,0.004563534632325172,475c438f899ed6bc_1562337136_001c.wav.npz
OrcaSound,orcasound_lab,1562340736_0001.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0001.wav,2,134,21.67675781,4900058,0.004563534632325172,b646d0dcb5689ac9_1562340736_0001.wav.npz
OrcaSound,orcasound_lab,1562340736_0004.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0004.wav,6,136,59.958007818,4900058,0.004563534632325172,9316c35c2b632e6b_1562340736_0004.wav.npz
OrcaSound,orcasound_lab,1562340736_0005.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0005.wav,10,142,47.949754042,4900058,0.004563534632325172,6bfb49f39f348c1f_1562340736_0005.wav.npz
OrcaSound,orcasound_lab,1562340736_0006.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0006.wav,4,152,44.471947193,4900058,0.004563534632325172,7636dfb28371f11c_1562340736_0006.wav.npz
OrcaSound,orcasound_lab,1562340736_0007.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0007.wav,3,156,61.226763897,4900058,0.004563534632325172,758c786e8f2ea9b0_1562340736_0007.wav.npz
OrcaSound,orcasound_lab,1562340736_0008.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0008.wav,7,159,61.058892361,4900058,0.004563534632325172,3027625927591a0a_1562340736_0008.wav.npz
OrcaSound,orcasound_lab,1562340736_0009.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_0009.wav,7,166,61.249999996,4900058,0.004563534632325172,fe02bfb1b0aa12e0_1562340736_0009.wav.npz
OrcaSound,orcasound_lab,1562340736_000a.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_000a.wav,20,173,59.242503489,4900058,0.004563534632325172,e50857e345e7658b_1562340736_000a.wav.npz
OrcaSound,orcasound_lab,1562340736_000b.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_000b.wav,9,36,39.581571534,4900058,0.004563534632325172,ef661002b92b3c64_1562340736_000b.wav.npz
OrcaSound,orcasound_lab,1562340736_000c.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_000c.wav,6,193,61.167733014,4900058,0.004563534632325172,538cb861bb8b0dba_1562340736_000c.wav.npz
OrcaSound,orcasound_lab,1562340736_000d.wav,noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasound_lab/1562340736_000d.wav,11,199,59.973958334,4900058,0.004563534632325172,5a988f905d0bc298_1562340736_000d.wav.npz
