audio_path,start,end,provider,kw_ecotype,clan,subclan,pod,call_type,call_family,basename,gcs_key
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,60.992,62.719,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,60.992,61.408,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.039,61.375,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.503,61.903,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.503,61.951,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.519,61.871,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.535,61.839,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.535,61.919,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.535,61.951,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,61.535,61.999,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.111,62.639,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.127,62.431,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.192,62.688,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.207,62.511,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.207,62.559,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.207,62.719,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,62.223,62.639,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,66.415,66.735,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,66.415,66.687,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,66.415,66.719,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,66.415,66.735,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,66.415,66.735,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,69.392,70.143,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,69.392,69.984,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,69.392,70.08,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,69.423,70.111,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,69.535,69.903,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,69.823,70.143,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.247,75.712,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.247,75.663,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.263,75.647,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.28,75.616,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.28,75.616,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.28,75.616,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.28,75.68,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.296,75.584,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,75.296,75.712,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.2,81.6,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.2,81.456,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.2,81.584,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.2,81.6,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.215,81.471,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.215,81.503,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.215,81.583,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,81.231,81.519,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,82.4,82.799,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,82.4,82.784,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,82.415,82.799,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,82.431,82.719,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,82.431,82.735,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,93.119,93.519,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,93.119,93.519,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,94.08,94.528,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,94.08,94.528,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,94.127,94.479,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,96.431,96.703,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,96.431,96.703,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,106.559,106.896,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,106.559,106.863,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,106.592,106.88,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,106.592,106.896,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,117.103,117.839,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,117.103,117.839,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,117.135,117.471,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,117.135,117.503,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,117.184,117.552,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,117.28,117.68,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,118.08,118.608,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,118.08,118.608,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,118.096,118.496,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,118.096,118.512,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,118.096,118.576,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
20131126/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,118.111,118.383,dfo_crp,NRKW,G,,,N24ii,NRKW,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131126_102100Z.flac
